OBU_ID,COLLECTION_DT,STARTVECTOR_LATITUDE,STARTVECTOR_LONGITUDE,TRANSMISSTION,SPEED,HAZARD_LIGHTS,LEFT_TURN_SIGNAL_ON,RIGHT_TURN_SIGNAL_ON,STEERING,RPM,FOOTBRAKE,GEAR,ACCELATOR,WIPERS,TIRE_WARN_LEFT_F,TIRE_WARN_LEFT_R,TIRE_WARN_RIGHT_F,TIRE_WARN_RIGHT_R,TIRE_PSI_LEFT_F,TIRE_PSI_LEFT_R,TIRE_PSI_RIGHT_F,TIRE_PSI_RIGHT_R,FUEL_PERCENT,FUEL_LITER,TOTALDIST,RSU_ID,MSG_ID,STARTVECTOR_HEADING
OBU-461001c4,20211001041630092,33.49607,126.491665,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930191626989,2463
OBU-4610013f,20211001041630733,33.485367,126.496486,D,0,OFF,OFF,OFF,0,710,작동,0,0,작동,-,-,-,-,0,0,0,0,40,0,137990,,PVD-4610013f-20210930191629691,142
OBU-46101802,20211001041630843,33.494433,126.465818,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930191627098,28800
OBU-4610013f,20211001041700239,33.485377,126.496475,D,0,OFF,OFF,OFF,0,709,작동,0,0,작동,-,-,-,-,0,0,0,0,39,0,137990,,PVD-4610013f-20210930191659213,142
OBU-46101802,20211001041700364,33.494426,126.465807,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930191656618,28800
OBU-461001c4,20211001041700583,33.496067,126.491667,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930191657547,2463
OBU-461001c4,20211001041730214,33.49607,126.491667,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930191727126,2463
OBU-4610013f,20211001041730823,33.485387,126.496467,D,0,OFF,OFF,OFF,0,700,작동,0,0,작동,-,-,-,-,0,0,0,0,39,0,137990,,PVD-4610013f-20210930191729790,142
OBU-46101802,20211001041730933,33.494422,126.465801,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930191727195,28800
OBU-4610013f,20211001041800385,33.48539,126.496469,D,0,OFF,OFF,OFF,0,682,작동,1,0,작동,-,-,-,-,0,0,0,0,39,0,137990,,PVD-4610013f-20210930191759331,142
OBU-46101802,20211001041800463,33.494426,126.465808,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930191756717,28800
OBU-461001c4,20211001041800713,33.496071,126.491672,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930191757661,2463
OBU-46101802,20211001041830172,33.494426,126.465811,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930191826233,28800
OBU-461001c4,20211001041830219,33.496065,126.49167,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930191827171,2463
OBU-4610013f,20211001041830922,33.487194,126.496555,D,36,OFF,OFF,OFF,0,1450,-,4,8,작동,-,-,-,-,0,0,0,0,39,0,137991,,PVD-4610013f-20210930191829870,148
OBU-4610013f,20211001041900507,33.489548,126.496837,D,26,OFF,OFF,OFF,-29,1467,-,3,16,작동,-,-,-,-,0,0,0,0,40,0,137991,,PVD-4610013f-20210930191859471,2517
OBU-46101802,20211001041900616,33.494431,126.465816,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930191856863,28800
OBU-461001c4,20211001041900929,33.496069,126.491678,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930191857869,2463
OBU-4610013f,20211001041930091,33.489783,126.494896,D,40,OFF,OFF,OFF,-1,1585,-,4,0,작동,-,-,-,-,0,0,0,0,37,0,137991,,PVD-4610013f-20210930191929051,21779
OBU-46101802,20211001041930107,33.494434,126.46581,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930191926357,28800
OBU-461001c4,20211001041930466,33.496069,126.491678,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930191927412,2463
OBU-4610013f,20211001042830166,33.487757,126.483928,D,4,OFF,OFF,OFF,45,708,작동,1,0,작동,-,-,-,-,0,0,0,0,39,0,137993,,PVD-4610013f-20210930192829102,4343
OBU-461001c4,20211001042830463,33.496063,126.491674,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930192827382,2463
OBU-46101802,20211001042830713,33.494441,126.46583,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930192826935,28800
OBU-461001c4,20211001042900100,33.496065,126.49167,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930192857014,2463
OBU-46101802,20211001042900350,33.494441,126.465821,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930192856561,28800
OBU-4610013f,20211001042900819,33.486139,126.484902,D,21,OFF,OFF,OFF,0,981,작동,3,0,작동,-,-,-,-,0,0,0,0,39,0,137993,,PVD-4610013f-20210930192859737,14515
OBU-4610013f,20211001042930339,33.485902,126.487292,D,53,OFF,OFF,OFF,-1,1498,-,5,0,작동,-,-,-,-,0,0,0,0,38,0,137993,,PVD-4610013f-20210930192929264,7379
OBU-461001c4,20211001042930682,33.496064,126.491675,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930192927589,2463
OBU-46101802,20211001042930870,33.494435,126.465816,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930192927093,28800
OBU-46100366,20211001043432038,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193430242,28800
OBU-46100366,20211001043433132,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193431261,28800
OBU-46100366,20211001043434163,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193432275,28800
OBU-46100366,20211001043435085,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193433289,28800
OBU-46100366,20211001043436554,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193434304,28800
OBU-46100366,20211001043437117,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193435322,28800
OBU-46100366,20211001043438086,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193436337,28800
OBU-46100366,20211001043439133,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193437357,28800
OBU-46100366,20211001043440148,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193438372,28800
OBU-46100366,20211001043441211,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193439386,28800
OBU-46100366,20211001043442149,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193440401,28800
OBU-46100366,20211001043443164,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193441415,28800
OBU-46100366,20211001043444165,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193442429,28800
OBU-46100366,20211001043445180,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193443444,28800
OBU-46100366,20211001043446212,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193444463,28800
OBU-46100366,20211001043447227,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193445479,28800
OBU-46100366,20211001043448243,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193446493,28800
OBU-46100366,20211001043449243,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193447508,28800
OBU-4610179f,20211001043449650,33.485246,126.492456,D,0,OFF,OFF,OFF,84,1044,-,0,0,-,-,-,-,-,0,0,0,0,73,0,-1,,PVD-4610179f-20210930193448190,28800
OBU-46100366,20211001043450275,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193448522,28800
OBU-46100366,20211001043451290,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193449538,28800
OBU-46100366,20211001043452291,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193450554,28800
OBU-46100366,20211001043453308,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193451568,28800
OBU-46100366,20211001043454324,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193452583,28800
OBU-46100366,20211001043455355,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193453601,28800
OBU-46100366,20211001043456371,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193454616,28800
OBU-46100366,20211001043457371,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193455631,28800
OBU-46100366,20211001043458402,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193456648,28800
OBU-46100366,20211001043459402,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193457664,28800
OBU-4610013f,20211001043500340,33.487153,126.496121,P,0,OFF,OFF,OFF,-24,636,작동,0,0,작동,-,-,-,-,0,0,0,0,39,0,137995,,PVD-4610013f-20210930193459177,20279
OBU-4610179f,20211001043500371,33.485262,126.492026,D,18,OFF,OFF,OFF,14,1431,작동,0,0,-,-,-,-,-,0,0,0,0,63,0,-1,,PVD-4610179f-20210930193458960,21350
OBU-46100366,20211001043500434,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193458681,28800
OBU-461001c4,20211001043500746,33.496053,126.491665,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930193457639,2463
OBU-46101802,20211001043500809,33.494432,126.465833,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930193457004,28800
OBU-461011a4,20211001043500949,33.499743,126.524123,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461011a4-20210930193459880,28800
OBU-46100366,20211001043501450,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193459699,28800
OBU-46100366,20211001043502466,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193500718,28800
OBU-46100366,20211001043503497,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193501738,28800
OBU-46100366,20211001043504513,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193502757,28800
OBU-46100366,20211001043505529,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193503779,28800
OBU-46100366,20211001043506544,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193504797,28800
OBU-46100366,20211001043507560,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193505813,28800
OBU-46100366,20211001043508576,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193506829,28800
OBU-46100366,20211001043509592,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193507846,28800
OBU-46100366,20211001043510607,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193508861,28800
OBU-46100366,20211001043511639,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193509877,28800
OBU-46100366,20211001043512654,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193510900,28800
OBU-46100366,20211001043513670,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193511920,28800
OBU-46100366,20211001043514670,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193512935,28800
OBU-46100366,20211001043515702,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193513951,28800
OBU-46100366,20211001043516702,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193514966,28800
OBU-46100366,20211001043517733,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193515980,28800
OBU-46100366,20211001043518749,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193516999,28800
OBU-46100366,20211001043519765,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193518015,28800
OBU-46100366,20211001043520781,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193519032,28800
OBU-46100366,20211001043521797,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193520047,28800
OBU-46100366,20211001043522812,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193521062,28800
OBU-46100366,20211001043523828,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193522077,28800
OBU-46100366,20211001043524844,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193523092,28800
OBU-46100366,20211001043525844,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193524107,28800
OBU-46100366,20211001043526860,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193525121,28800
OBU-46100366,20211001043527876,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193526135,28800
OBU-46100366,20211001043528891,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193527151,28800
OBU-46100366,20211001043529923,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193528170,28800
OBU-461001c4,20211001043530282,33.496055,126.491668,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930193527189,2463
OBU-46101802,20211001043530360,33.494435,126.46583,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930193526549,28800
OBU-461011a4,20211001043530454,33.499755,126.524131,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461011a4-20210930193529390,28800
OBU-4610013f,20211001043530782,33.487163,126.496137,P,0,OFF,OFF,OFF,-24,632,-,0,0,작동,-,-,-,-,0,0,0,0,39,0,137995,,PVD-4610013f-20210930193529694,20279
OBU-4610179f,20211001043530860,33.484318,126.491852,D,23,OFF,OFF,OFF,-2,1554,-,0,0,-,-,-,-,-,0,0,0,0,69,0,-1,,PVD-4610179f-20210930193529493,14662
OBU-461011a4,20211001043600146,33.499757,126.524134,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461011a4-20210930193558913,28800
OBU-4610013f,20211001043600271,33.487163,126.49616,P,0,OFF,OFF,OFF,-24,632,-,0,0,작동,-,-,-,-,0,0,0,0,39,0,137995,,PVD-4610013f-20210930193559173,20279
OBU-4610179f,20211001043600381,33.483761,126.490549,D,25,OFF,OFF,OFF,10,1820,-,0,12,-,-,-,-,-,0,0,0,0,75,0,-1,,PVD-4610179f-20210930193559002,21797
OBU-461001c4,20211001043600818,33.496054,126.49166,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930193557716,2463
OBU-46101802,20211001043600881,33.494431,126.465823,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930193557079,28800
OBU-461001c4,20211001043630355,33.49605,126.491653,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930193627252,2463
OBU-46101802,20211001043630387,33.494428,126.465818,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930193626574,28800
OBU-461011a4,20211001043630512,33.499769,126.52414,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461011a4-20210930193629450,28800
OBU-4610013f,20211001043630746,33.487175,126.496164,P,0,OFF,OFF,OFF,-24,635,-,0,0,작동,-,-,-,-,0,0,0,0,39,0,137995,,PVD-4610013f-20210930193629666,20279
OBU-4610179f,20211001043630918,33.482045,126.489801,D,22,OFF,OFF,OFF,58,1052,-,0,0,-,-,-,-,-,0,0,0,0,71,0,-1,,PVD-4610179f-20210930193629539,14276
OBU-461011a4,20211001043700048,33.499766,126.524136,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461011a4-20210930193658978,28800
OBU-4610013f,20211001043700330,33.487164,126.496149,P,0,OFF,OFF,OFF,-24,625,-,0,0,작동,-,-,-,-,0,0,0,0,39,0,137995,,PVD-4610013f-20210930193659231,20279
OBU-4610179f,20211001043700611,33.481992,126.485715,D,62,OFF,OFF,OFF,1,2080,-,0,4,-,-,-,-,-,0,0,0,0,69,0,-1,,PVD-4610179f-20210930193659225,21731
OBU-4610179f,20211001043700626,33.481992,126.485715,D,62,OFF,OFF,OFF,1,2080,-,0,4,-,-,-,-,-,0,0,0,0,69,0,-1,RSU-461f4311,PVD-461f4311-20210930193659225,21731
OBU-461001c4,20211001043700892,33.496052,126.491666,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930193657777,2463
OBU-46101802,20211001043700908,33.494439,126.465821,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930193657094,28800
OBU-4610013f,20211001043730054,33.487216,126.496192,D,0,OFF,OFF,OFF,-84,738,-,1,19,작동,-,-,-,-,0,0,0,0,39,0,137995,,PVD-4610013f-20210930193728864,20279
OBU-46101802,20211001043730414,33.494443,126.465817,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930193726599,28800
OBU-461001c4,20211001043730460,33.496052,126.491664,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930193727354,2463
OBU-4610179f,20211001043730460,33.481965,126.481227,D,21,OFF,OFF,OFF,-56,1960,-,0,19,-,-,-,-,-,0,0,0,0,76,0,-1,,PVD-4610179f-20210930193729049,17432
OBU-4610179f,20211001043730476,33.481965,126.481227,D,21,OFF,OFF,OFF,-56,1960,-,0,19,-,-,-,-,-,0,0,0,0,76,0,-1,RSU-461f4244,PVD-461f4244-20210930193729049,17432
OBU-4610179f,20211001043730476,33.481965,126.481227,D,21,OFF,OFF,OFF,-56,1960,-,0,19,-,-,-,-,-,0,0,0,0,76,0,-1,RSU-461f4311,PVD-461f4311-20210930193729049,17432
OBU-461011a4,20211001043730820,33.499761,126.524134,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461011a4-20210930193729740,28800
OBU-461001c4,20211001043800018,33.496054,126.491664,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930193756904,2463
OBU-461011a4,20211001043800346,33.499759,126.524129,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461011a4-20210930193759265,28800
OBU-4610179f,20211001043800408,33.47935,126.482094,D,25,OFF,OFF,OFF,0,1133,작동,0,0,-,-,-,-,-,0,0,0,0,67,0,-1,,PVD-4610179f-20210930193758989,13026
OBU-4610013f,20211001043800502,33.486745,126.495796,D,13,OFF,OFF,OFF,0,762,작동,3,0,작동,-,-,-,-,0,0,0,0,40,0,137995,,PVD-4610013f-20210930193759406,21840
OBU-46101802,20211001043800924,33.494446,126.465814,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930193757113,28800
OBU-4610013f,20211001043830007,33.487109,126.494484,D,23,OFF,OFF,OFF,0,1281,작동,3,0,작동,-,-,-,-,0,0,0,0,40,0,137995,,PVD-4610013f-20210930193828918,28786
OBU-4610179f,20211001043830304,33.479076,126.482195,D,19,OFF,OFF,OFF,2,2094,-,0,20,-,-,-,-,-,0,0,0,0,83,0,-1,,PVD-4610179f-20210930193828895,13112
OBU-4610179f,20211001043830304,33.479076,126.482195,D,19,OFF,OFF,OFF,2,2094,-,0,20,-,-,-,-,-,0,0,0,0,83,0,-1,RSU-461f4244,PVD-461f4244-20210930193828895,13112
OBU-4610179f,20211001043830304,33.479076,126.482195,D,19,OFF,OFF,OFF,2,2094,-,0,20,-,-,-,-,-,0,0,0,0,83,0,-1,RSU-461f4311,PVD-461f4311-20210930193828895,13112
OBU-46101802,20211001043830444,33.494443,126.46582,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930193826626,28800
OBU-461001c4,20211001043830538,33.496045,126.491665,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930193827438,2463
OBU-461011a4,20211001043830866,33.499768,126.524125,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461011a4-20210930193829792,28800
OBU-46100366,20211001043855794,33.255751,126.401643,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193854335,28800
OBU-46100366,20211001043856873,33.255752,126.401641,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193855408,28800
OBU-46100366,20211001043857920,33.255753,126.40164,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193856484,28800
OBU-46100366,20211001043859186,33.255753,126.401638,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20210930193857573,28800
