OBU_ID,COLLECTION_DT,STARTVECTOR_LATITUDE,STARTVECTOR_LONGITUDE,TRANSMISSTION,SPEED,HAZARD_LIGHTS,LEFT_TURN_SIGNAL_ON,RIGHT_TURN_SIGNAL_ON,STEERING,RPM,FOOTBRAKE,GEAR,ACCELATOR,WIPERS,TIRE_WARN_LEFT_F,TIRE_WARN_LEFT_R,TIRE_WARN_RIGHT_F,TIRE_WARN_RIGHT_R,TIRE_PSI_LEFT_F,TIRE_PSI_LEFT_R,TIRE_PSI_RIGHT_F,TIRE_PSI_RIGHT_R,FUEL_PERCENT,FUEL_LITER,TOTALDIST,RSU_ID,MSG_ID,STARTVECTOR_HEADING,ADDRESS
OBU-46101968,20241001052930366,33.462255,126.450188,D,69,OFF,OFF,OFF,84,1371,-,-,30,-,-,-,-,-,0,0,0,0,0,0,0,RSU-461f4375,PVD-461f4375-20240930202929419,18595,인천광역시 미추홀구 주안1동
OBU-46100366,20241001052930522,33.384611,126.619937,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202929003,21955,서울특별시 종로구 교남동
OBU-4610054d,20241001052930631,33.451847,126.914887,P,0,OFF,OFF,OFF,14,691,-,0,0,작동,-,-,-,-,0,0,0,0,0,35,129864,,PVD-4610054d-20240930202929233,14200,대전광역시 중구 태평1동
OBU-4610013f,20241001052930741,33.493038,126.495223,R,0,OFF,OFF,OFF,-8,692,작동,-,0,작동,-,-,-,-,0,0,0,0,39,0,138000,,PVD-4610013f-20240930202929272,14495,대전광역시 서구 정림동
OBU-461005ed,20241001052930881,33.280259,126.69049,-,85,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20240930202930217,6634,부산광역시 서구 동대신3동
OBU-46100366,20241001052931522,33.384611,126.619938,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202930019,21955,부산광역시 동구 초량1동
OBU-46100366,20241001052932538,33.384611,126.619938,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202931034,21955,경기도 시흥시 은행동
OBU-46100366,20241001052933554,33.384612,126.619939,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202932049,21955,부산광역시 동구 범일1동
OBU-46100366,20241001052934570,33.384612,126.619939,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202933066,21955,부산광역시 남구 용호2동
OBU-46100366,20241001052935586,33.384612,126.61994,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202934081,21955,서울특별시 도봉구 창제4동
OBU-46100366,20241001052936602,33.384613,126.61994,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202935096,21955,광주광역시 남구 월산동
OBU-46100366,20241001052937633,33.384613,126.61994,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202936115,21955,부산광역시 동래구 복산동
OBU-46100366,20241001052938633,33.384613,126.61994,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202937133,21955,부산광역시 수영구 수영동
OBU-46100366,20241001052939649,33.384614,126.61994,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202938149,21955,서울특별시 마포구 망원1동
OBU-46100366,20241001052940681,33.384614,126.61994,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202939165,21955,서울특별시 구로구 고척제2동
OBU-46100366,20241001052941697,33.384614,126.619939,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202940186,21955,대구광역시 남구 이천동
OBU-46100366,20241001052942713,33.384614,126.619939,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202941201,21955,광주광역시 서구 금호2동
OBU-46100366,20241001052943729,33.384613,126.619939,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202942219,21955,광주광역시 서구 양동
OBU-46100366,20241001052944745,33.384613,126.619939,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202943234,21955,서울특별시 광진구 자양제4동
OBU-46100366,20241001052945762,33.384613,126.619939,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202944253,21955,서울특별시 강동구 상일2동
OBU-46100366,20241001052946778,33.384613,126.619938,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202945270,21955,서울특별시 강동구 천호2동
OBU-46100366,20241001052947793,33.384613,126.619938,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202946287,21955,인천광역시 연수구 송도5동
OBU-46100366,20241001052948809,33.384613,126.619937,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202947303,21955,대구광역시 남구 이천동
OBU-46100366,20241001052949825,33.384613,126.619936,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202948319,21955,서울특별시 강서구 등촌제3동
OBU-46100366,20241001052950841,33.384613,126.619935,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202949335,21955,부산광역시 서구 동대신1동
OBU-46100366,20241001052951872,33.384613,126.619934,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202950353,21955,서울특별시 영등포구 신길제7동
OBU-46100366,20241001052952872,33.384612,126.619934,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202951369,21955,부산광역시 부산진구 양정2동
OBU-46100366,20241001052953888,33.384612,126.619933,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202952386,21955,경기도 양주시 광적면
OBU-46100366,20241001052954920,33.384612,126.619932,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202953403,21955,대구광역시 북구 구암동
OBU-46100366,20241001052955920,33.384611,126.619931,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202954419,21955,인천광역시 강화군 교동면
OBU-46100366,20241001052956952,33.384611,126.61993,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202955436,21955,서울특별시 서초구 내곡동
OBU-46100366,20241001052957967,33.384611,126.61993,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202956454,21955,광주광역시 광산구 월곡1동
OBU-46100366,20241001052958984,33.38461,126.619929,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100366-20240930202957474,21955,서울특별시 동대문구 청량리동
OBU-461005ed,20241001054100361,33.30663,126.802317,-,66,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20240930204059668,6814,대구광역시 수성구 중동
OBU-46101114,20241001054100486,33.284993,126.655074,D,60,OFF,OFF,OFF,0,2494,-,4,49,작동,-,-,-,-,37,38,38,38,0,57,56859,,PVD-46101114-20240930204059401,28304,부산광역시 영도구 남항동
OBU-46101086,20241001054100564,33.420041,126.512753,D,88,OFF,OFF,OFF,-1,2746,-,6,100,-,-,-,-,-,41,42,41,42,66,27,68140,,PVD-46101086-20240930204059034,8592,인천광역시 중구 광복동
OBU-46101338,20241001054100579,33.439461,126.567926,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204100068,12375,울산광역시 남구 대현동
OBU-461018cb,20241001054100720,33.445201,126.548539,P,0,OFF,OFF,OFF,84,850,-,0,0,-,-,-,-,-,0,0,0,0,0,0,151893,,PVD-461018cb-20240930204059546,28800,인천광역시 부평구 십정2동
OBU-4610118a,20241001054100767,33.307384,126.45433,P,0,OFF,OFF,OFF,-1,881,-,0,0,-,-,-,-,-,0,0,0,0,47,0,-1,,PVD-4610118a-20240930204100394,16226,서울특별시 강남구 역삼1동
OBU-461004f6,20241001054100798,33.481411,126.481395,D,49,OFF,OFF,OFF,0,2329,-,4,52,작동,-,-,-,-,38,38,37,38,0,27,162688,,PVD-461004f6-20240930204058880,13060,대구광역시 군위군 삼국유사면
OBU-461004f6,20241001054100814,33.481411,126.481395,D,49,OFF,OFF,OFF,0,2329,-,4,52,작동,-,-,-,-,38,38,37,38,0,27,162688,RSU-461f4244,PVD-461f4244-20240930204058880,13060,부산광역시 금정구 부곡1동
OBU-461004f6,20241001054100876,33.481411,126.481395,D,49,OFF,OFF,OFF,0,2329,-,4,52,작동,-,-,-,-,38,38,37,38,0,27,162688,RSU-461f4311,PVD-461f4311-20240930204058880,13060,서울특별시 중구 황학동
OBU-4610054d,20241001054100907,33.444467,126.894724,D,45,OFF,OFF,OFF,0,1309,-,5,0,작동,-,-,-,-,38,37,37,40,0,37,129866,,PVD-4610054d-20240930204059496,20665,광주광역시 남구 백운2동
OBU-461001c4,20241001054100923,33.496065,126.491667,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930204057622,2463,인천광역시 강화군 화도면
OBU-46101968,20241001054100923,33.359223,126.363119,D,81,OFF,OFF,OFF,84,1577,-,-,0,-,-,-,-,-,0,0,0,0,0,0,0,,PVD-46101968-20240930204059976,16838,서울특별시 중구 다산동
OBU-46101968,20241001054100939,33.359223,126.363119,D,81,OFF,OFF,OFF,84,1577,-,-,0,-,-,-,-,-,0,0,0,0,0,0,0,RSU-461f4381,PVD-461f4381-20240930204059976,16838,인천광역시 강화군 길상면
OBU-46101968,20241001054100939,33.359223,126.363119,D,81,OFF,OFF,OFF,84,1577,-,-,0,-,-,-,-,-,0,0,0,0,0,0,0,RSU-461f4382,PVD-461f4382-20240930204059976,16838,경기도 광명시 철산동
OBU-46101338,20241001054103642,33.439081,126.568173,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204103129,11742,서울특별시 은평구 수색동
OBU-46101338,20241001054104658,33.43897,126.568273,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204104148,11300,부산광역시 부산진구 성지곡동
OBU-46101338,20241001054105674,33.438871,126.568387,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204105167,10745,부산광역시 남구 문현2동
OBU-46101338,20241001054106705,33.438861,126.568399,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204105282,10745,대구광역시 서구 내당4동
OBU-46101338,20241001054107721,33.438767,126.568542,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204106297,10195,서울특별시 양천구 신정2동
OBU-46101338,20241001054114862,33.438401,126.569847,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204114356,7470,서울특별시 마포구 망원1동
OBU-46101338,20241001054115878,33.438408,126.570016,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204115379,6942,서울특별시 동대문구 답십리제2동
OBU-46101338,20241001054116894,33.438436,126.570194,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204116395,6305,인천광역시 서구 가정3동
OBU-46101338,20241001054117925,33.438485,126.570366,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204117413,5734,서울특별시 양천구 목4동
OBU-46101338,20241001054118941,33.438531,126.570506,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204118428,5549,울산광역시 중구 우정동
OBU-46101114,20241001054130005,33.288546,126.655354,D,21,OFF,OFF,OFF,-84,1213,-,3,30,작동,-,-,-,-,37,38,38,38,0,61,56859,,PVD-46101114-20240930204128918,25970,서울특별시 성동구 성수1가제1동
OBU-46101086,20241001054130067,33.419338,126.518397,D,62,OFF,OFF,OFF,-10,1846,-,6,70,-,-,-,-,-,41,42,41,42,67,28,68140,,PVD-46101086-20240930204128532,5643,제주특별자치도 서귀포시 대천동
OBU-46101338,20241001054130130,33.438677,126.572172,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204129615,8239,대전광역시 중구 부사동
OBU-461018cb,20241001054130224,33.445162,126.548514,D,4,OFF,OFF,OFF,84,1048,-,1,21,-,-,-,-,-,0,0,0,0,0,0,151893,,PVD-461018cb-20240930204129050,17426,경기도 구리시 인창동
OBU-4610118a,20241001054130271,33.307377,126.454335,P,0,OFF,OFF,OFF,-1,867,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20240930204129901,16226,부산광역시 북구 덕천3동
OBU-461001c4,20241001054130427,33.496063,126.491667,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930204127131,2463,광주광역시 북구 문화동
OBU-4610054d,20241001054130427,33.443806,126.890701,D,34,OFF,OFF,OFF,1,1683,-,4,37,작동,-,-,-,-,38,37,37,40,0,36,129867,,PVD-4610054d-20240930204128997,20747,서울특별시 종로구 부암동
OBU-46101366,20241001054130536,33.434696,126.584101,D,37,OFF,OFF,OFF,-1,2345,-,4,77,작동,-,-,-,-,0,0,0,0,67,28,140140,,PVD-46101366-20240930204129875,11096,대전광역시 중구 태평1동
OBU-4610126f,20241001054130583,33.387263,126.248481,-,36,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20240930204129136,4007,서울특별시 도봉구 도봉제2동
OBU-46101968,20241001054130583,33.353834,126.360095,D,66,OFF,OFF,OFF,84,1296,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,0,,PVD-46101968-20240930204129644,15983,부산광역시 해운대구 좌3동
OBU-46101090,20241001054130677,33.438579,126.57266,-,53,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20240930204129337,8295,대전광역시 대덕구 송촌동
OBU-46101968,20241001054130677,33.353834,126.360095,D,66,OFF,OFF,OFF,84,1296,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,0,RSU-461f4382,PVD-461f4382-20240930204129644,15983,서울특별시 영등포구 신길제4동
OBU-461003cf,20241001054130693,33.511381,126.547202,P,0,OFF,OFF,OFF,2,648,-,0,0,작동,-,-,-,-,34,33,32,33,0,33,107204,,PVD-461003cf-20240930204130177,5129,광주광역시 동구 동명동
OBU-461003cf,20241001054130708,33.511381,126.547202,P,0,OFF,OFF,OFF,2,648,-,0,0,작동,-,-,-,-,34,33,32,33,0,33,107204,RSU-461f424a,PVD-461f424a-20240930204130177,5129,서울특별시 은평구 응암제1동
OBU-461004f6,20241001054130755,33.477859,126.482688,D,37,OFF,OFF,OFF,0,1748,-,4,45,작동,-,-,-,-,38,38,37,38,0,32,162688,,PVD-461004f6-20240930204128841,12961,대구광역시 중구 대신동
OBU-46101851,20241001054130849,33.510915,126.5032,-,55,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101851-20240930204129738,13388,부산광역시 수영구 수영동
OBU-461005ed,20241001054130880,33.307139,126.807186,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20240930204130177,5862,대구광역시 서구 내당1동
OBU-46101802,20241001054130880,33.494453,126.465828,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930204126858,28800,부산광역시 부산진구 부암3동
OBU-461001c4,20241001054200009,33.496063,126.491666,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930204156709,2463,광주광역시 북구 신안동
OBU-46101366,20241001054200025,33.432188,126.586343,D,52,OFF,OFF,OFF,-3,2309,-,5,80,작동,-,-,-,-,0,0,0,0,65,25,140141,,PVD-46101366-20240930204159365,9346,서울특별시 성북구 길음제2동
OBU-46101968,20241001054200103,33.351657,126.360144,D,40,OFF,OFF,OFF,84,2087,-,-,24,-,-,-,-,-,0,0,0,0,0,0,0,,PVD-46101968-20240930204159153,9172,인천광역시 미추홀구 주안4동
OBU-4610126f,20241001054200119,33.387872,126.249234,-,41,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20240930204158671,3656,대구광역시 서구 비산1동
OBU-46101968,20241001054200119,33.351657,126.360144,D,40,OFF,OFF,OFF,84,2087,-,-,24,-,-,-,-,-,0,0,0,0,0,0,0,RSU-461f4382,PVD-461f4382-20240930204159153,9172,부산광역시 동래구 명륜동
OBU-46101090,20241001054200181,33.438169,126.577995,-,64,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20240930204158847,8616,광주광역시 남구 주월1동
OBU-461003cf,20241001054200337,33.511374,126.547198,P,0,OFF,OFF,OFF,0,646,-,0,0,작동,-,-,-,-,34,33,32,33,0,33,107204,,PVD-461003cf-20240930204159818,5129,부산광역시 북구 만덕1동
OBU-461004f6,20241001054200337,33.474562,126.483745,D,45,OFF,OFF,OFF,-1,1886,-,5,45,작동,-,-,-,-,38,38,37,38,0,29,162688,,PVD-461004f6-20240930204158438,13376,인천광역시 중구 남포동
OBU-461003cf,20241001054200353,33.511374,126.547198,P,0,OFF,OFF,OFF,0,646,-,0,0,작동,-,-,-,-,34,33,32,33,0,33,107204,RSU-461f424a,PVD-461f424a-20240930204159818,5129,경기도 포천시 포천동
OBU-46101802,20241001054200384,33.494446,126.465831,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930204156357,28800,서울특별시 은평구 증산동
OBU-46101851,20241001054200384,33.508571,126.503872,-,30,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101851-20240930204159281,12306,서울특별시 성북구 보문동
OBU-461005ed,20241001054200415,33.309259,126.812262,-,81,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20240930204159708,5046,인천광역시 서구 청라2동
OBU-46101114,20241001054200556,33.28804,126.651221,D,59,OFF,OFF,OFF,1,1740,-,5,0,작동,-,-,-,-,38,38,38,38,0,57,56859,,PVD-46101114-20240930204159459,21291,서울특별시 중구 중림동
OBU-46101086,20241001054200572,33.420432,126.523775,D,66,OFF,OFF,OFF,-1,1416,작동,6,0,-,-,-,-,-,41,42,41,42,68,29,68141,,PVD-46101086-20240930204159048,5047,부산광역시 동래구 수민동
OBU-46101338,20241001054200683,33.438265,126.577629,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204200146,8581,대구광역시 서구 내당1동
OBU-461018cb,20241001054200760,33.446262,126.549388,D,37,OFF,OFF,OFF,2,1566,작동,4,0,-,-,-,-,-,0,0,0,0,0,0,151893,,PVD-461018cb-20240930204159587,2723,부산광역시 수영구 광안3동
OBU-4610118a,20241001054200822,33.307386,126.454339,P,0,OFF,OFF,OFF,-1,873,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20240930204200442,16226,서울특별시 구로구 수궁동
OBU-4610054d,20241001054200964,33.443235,126.887936,D,36,OFF,OFF,OFF,0,1523,-,4,69,작동,-,-,-,-,38,37,37,40,0,35,129867,,PVD-4610054d-20240930204159529,20072,인천광역시 남동구 만수2동
OBU-46101338,20241001054214982,33.437466,126.580154,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204214414,10319,서울특별시 송파구 잠실2동
OBU-46101338,20241001054216044,33.43737,126.58027,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204215530,10641,부산광역시 영도구 동삼3동
OBU-46101338,20241001054217107,33.437253,126.580352,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204216553,11589,대구광역시 달서구 상인3동
OBU-46101338,20241001054218091,33.437114,126.58043,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204217587,12290,부산광역시 동구 좌천동
OBU-46101338,20241001054219107,33.437003,126.580463,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204218604,12970,서울특별시 동작구 상도제3동
OBU-46101338,20241001054223186,33.436499,126.580579,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204222679,12942,인천광역시 부평구 부평3동
OBU-46101338,20241001054224202,33.436371,126.580652,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204223697,12195,서울특별시 강서구 발산제1동
OBU-46101338,20241001054225218,33.436262,126.580741,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204224718,11563,서울특별시 서대문구 홍은1동
OBU-46101338,20241001054226250,33.43616,126.580849,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204225737,10970,대구광역시 달서구 본동
OBU-46101338,20241001054227265,33.436068,126.580979,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204226755,10307,서울특별시 양천구 목5동
OBU-46101338,20241001054229313,33.435935,126.581288,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204228803,9127,서울특별시 구로구 개봉제1동
OBU-461004f6,20241001054230000,33.471123,126.484628,D,49,OFF,OFF,OFF,0,2307,-,4,56,작동,-,-,-,-,38,38,37,38,0,27,162689,,PVD-461004f6-20240930204228096,13679,부산광역시 중구 보수동
OBU-461005ed,20241001054230031,33.311996,126.817853,-,70,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20240930204229326,2939,서울특별시 관악구 보라매동
OBU-461003cf,20241001054230094,33.511376,126.547199,D,0,OFF,OFF,OFF,0,625,-,1,0,작동,-,-,-,-,34,33,32,33,0,33,107204,,PVD-461003cf-20240930204229570,5129,경기도 구리시 수택동
OBU-46101802,20241001054230094,33.494437,126.465822,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930204225897,28800,부산광역시 사하구 괴정2동
OBU-46101851,20241001054230094,33.50631,126.505874,-,49,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101851-20240930204228823,11443,서울특별시 종로구 삼청동
OBU-461003cf,20241001054230125,33.511376,126.547199,D,0,OFF,OFF,OFF,0,625,-,1,0,작동,-,-,-,-,34,33,32,33,0,33,107204,RSU-461f424a,PVD-461f424a-20240930204229570,5129,인천광역시 계양구 계산3동
OBU-46101114,20241001054230203,33.286875,126.645221,D,65,OFF,OFF,OFF,0,1487,-,6,73,작동,-,-,-,-,38,38,38,38,0,59,56860,,PVD-46101114-20240930204229108,21477,대전광역시 서구 월평2동
OBU-46101086,20241001054230219,33.42322,126.528744,D,81,OFF,OFF,OFF,0,2347,-,6,100,-,-,-,-,-,41,42,41,42,70,29,68141,,PVD-46101086-20240930204228679,6018,부산광역시 영도구 남항동
OBU-461018cb,20241001054230266,33.448255,126.550084,D,25,OFF,OFF,OFF,9,1023,작동,4,0,-,-,-,-,-,36,41,36,38,0,0,151893,,PVD-461018cb-20240930204229101,245,대구광역시 동구 효목2동
OBU-4610118a,20241001054230328,33.307392,126.454334,P,0,OFF,OFF,OFF,-1,864,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20240930204229951,16226,경기도 동두천시 보산동
OBU-46101338,20241001054230328,33.435912,126.581453,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20240930204229818,8225,서울특별시 관악구 서원동
OBU-4610054d,20241001054230469,33.442428,126.884598,D,28,OFF,OFF,OFF,1,1605,-,3,96,작동,-,-,-,-,38,37,37,40,0,37,129867,,PVD-4610054d-20240930204229050,20925,서울특별시 성동구 사근동
OBU-461001c4,20241001054230578,33.496059,126.491672,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930204227277,2463,부산광역시 북구 금곡동
OBU-46101366,20241001054230641,33.430116,126.589608,D,48,OFF,OFF,OFF,-16,1891,-,5,57,작동,-,-,-,-,0,0,0,0,63,24,140141,,PVD-46101366-20240930204229983,6233,서울특별시 동작구 사당제5동
OBU-4610126f,20241001054230656,33.391442,126.253995,-,76,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20240930204229201,3907,부산광역시 기장군 철마면
OBU-46101968,20241001054230719,33.350191,126.363535,D,46,OFF,OFF,OFF,84,1992,-,-,27,-,-,-,-,-,0,0,0,0,0,0,0,,PVD-46101968-20240930204229753,9751,서울특별시 강서구 화곡제1동
OBU-46101090,20241001054230735,33.435864,126.581866,-,52,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20240930204229401,7902,서울특별시 강북구 송천동
